Date,wk_sold_avg_price_byppg,wk_base_price_perunit_byppg,Promo,TE,List_Price,Promotion_Cost,COGS,GMAC,TE Off Inv,TE On Inv,tpr_discount_byppg,median_baseprice,tpr_discount_byppg_train,flag_old_mans_day,SI,ITEM_2029_Tander_PromotedDiscount,ITEM_2028_Tander_PromotedDiscount,ITEM_2010_Tander_RegularPrice,Catalogue_Dist,Promo_flg_date_1,wk_sold_median_base_price_byppg_log,pred_vol,Predicted_Volume,Baseline_Prediction,Baseline_Sales,Baseline_GSV,Baseline_Trade_Expense,Baseline_NSV,Baseline_MAC,Baseline_RP
2022-10-16,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,0,1.0863150390431,11.53853492854008,8.331520387866743,5.588230625027972,0.7493103448275863,0,5.481269241258506,11.121282222687887,67594.52196237308,67594.52196237308,11363039.760428244,18720978.802698847,9304214.13906851,9416764.663630337,1242897.0901823733,1946275.0967979077
2022-10-23,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,1.615180180251434,15.16963539159298,0.0,5.588230625027972,0.0,0,5.481269241258506,10.213117754124816,27258.420298086414,27258.420298086414,6546145.7243540315,7549492.085758013,2124578.0627740202,5424914.0229839925,2128689.546361892,1121231.701370039
2022-10-30,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.748556885488473,0.0,0.0,5.588230625027972,0.0,0,5.481269241258506,9.992565853340881,21863.324975446318,21863.324975446318,5250506.439590995,6055266.485199612,1704073.094264875,4351193.3909347365,1707370.8166137799,899313.0486562587
2022-11-06,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.627281256659349,0.0,10.78650754185315,5.588230625027972,0.0,0,5.481269241258506,9.948792374757508,20926.935220924133,20926.935220924133,5025631.200275508,5795923.978787147,1631088.926110279,4164835.0526768686,1634245.4094928228,860796.1475986391
2022-11-13,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,0,0.632767357375529,9.11440207594918,13.17752362008951,5.588230625027972,0.7493103448275863,0,5.481269241258506,10.995495382894674,59605.03819147326,59605.03819147326,10019960.186545514,16508211.377510432,8204482.005354419,8303729.372156013,1095990.1243125899,1716230.8143895008
2022-11-20,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,0,0.746834740529218,0.0,8.77742509654843,5.588230625027972,0.7493103448275863,0,5.481269241258506,11.040036211711968,62319.90846241572,62319.90846241572,10476345.969557578,17260121.847750656,8578176.99760099,8681944.850149667,1145909.9145857627,1794401.1194079109
2022-11-27,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,0,1.040509801568178,15.76436332613901,21.34807232786049,5.588230625027972,0.7493103448275863,0,5.481269241258506,11.091580817757116,65616.39173690943,65616.39173690943,11030504.345564881,18173115.855454434,9031929.54146572,9141186.313988714,1206524.1382055972,1889318.0315761678
2022-12-04,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,0,1.287751531723441,15.8570308559065,20.43064819470566,5.588230625027972,0.7493103448275863,0,5.481269241258506,11.159655324962735,70238.7424802154,70238.7424802154,11807548.901217906,19453322.117320456,9668184.372375563,9785137.744944893,1291517.8051754646,2022411.156273013
2022-12-11,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,0,1.654395438320307,15.99917959261336,21.26478641331598,5.588230625027972,0.7493103448275863,0,5.481269241258506,11.258406180601764,77528.91019858996,77528.91019858996,13033069.301971583,21472406.968601473,10671657.42895312,10800749.539648352,1425566.0679792594,2232319.7623232305
2022-12-18,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,0,2.927874703845202,5.377576907362758,12.57392918711045,5.588230625027972,0.7493103448275863,0,5.481269241258506,11.624105000735991,111759.55372143432,111759.55372143432,18787443.356005803,30952925.99868845,15383418.503792167,15569507.494896282,2054983.4526202306,3217935.8611095212
2022-12-25,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,0,5.006893863810569,0.0,0.0,5.588230625027972,0.7493103448275863,0,5.481269241258506,12.207549718341046,200295.63284404273,200295.63284404273,33670882.99128628,55473878.47248607,27570184.757554743,27903693.714931328,3682944.298010949,5767189.27635495
